reach_id;z0_hat;k_hat;k_tilde;A0_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;h_hat;rel_std_Q
56194100041;43.1993154598247;2.97514059022825;5.18071570554825;15.508719705862;-0.0213500232897694;0.524937150213494;47.4050009869225;3.1095865998613e-05;10.8814914897541;0.0280331930336684;0.102768393011754;105.883639617772;0.0011092516632431;99.3315018943695;0.3;0.3;5;0.05086177313949101;-0.24568572651896803;218.10240549733112;2.195702283141397;101.30145166550662;93.82873089557589;0.05086177313949102;-0.23856866546074795;217.47846335791647;2.189420870623562;104.40140870108976;89.74933551503264;0.6099767670026196;1.9672937371002759
56194100051;62.1637081317638;42.8098872428365;17.3781258135019;98.6114433680357;1.30389304865572;0.634133104954378;34.6987916173717;6.80367489482829e-05;15.3327862777401;0.0458465889863656;0.128388502178094;119.424917477978;0.0014840089623355;174.181310054711;0.7;0.7;5;0.2816359130301075;0.11221384106699872;201.5965160190184;1.1573946478855615;196.5054593631774;-63.67554128925271;0.2816359130301075;-0.035491069783663454;217.72185023779312;1.249972515245209;182.58203439206918;77.62636552024523;1.3294507799862871;1.228364579359626
56194100081;129.144193131126;10.090076994902;8.15102187889032;275.200328561278;0.847308588707108;0.622887114089267;107.373777886366;0.0001119243792145;36.7798969708488;0.0708256764019339;0.297556261737635;123.606529925016;0.0015802797078752;189.44507492849;0.5;0.2;5;0.0339876444442656;-0.6631812948234936;280.6448338444984;1.4814047499014389;258.9861465376788;-134.48304352145124;0.03398764444426553;-0.31531601887362726;249.57570737640182;1.3174040416231987;242.8401007492533;-72.23233169658121;4.381595791740699;1.1486929002318746
56194100091;156.923563085048;33.1684011816606;23.5845480859859;7.92880285550899;2.10523829575629;0.605757984200082;41.8072980386411;0.0001859247722584;19.4869204870919;0.128282847883117;0.200777157046983;97.0574579982317;0.0014493346174219;136.021268417812;0.892857142857143;0.892857142857143;7;0.32808939988497443;0.21725434212031625;181.37685598776707;1.3334448215159842;126.89144343408138;53.545016297398334;0.32808939988497454;0.08810796736624649;195.76869532906636;1.4392506231285112;126.75365116233797;77.37614038066954;0.5359126714827117;1.507178587784178
56194100101;173.874145378692;3.1548062558565;4.48192607691588;12.1503255649422;2.24589123120501;0.576316998176955;47.5487463640724;3.35064920639597e-05;14.6992291422647;0.0171443886516586;0.188240949207381;78.0873088674816;0.0019543707707954;87.0285187198932;-0.127272727272727;-0.127272727272727;11;0.003849547843807411;-0.20924067519166267;193.8147346105946;2.227025548192996;89.97331751023346;79.12610412406681;0.0038495478438074007;-0.19712861048703667;192.8416427516358;2.215844249542024;91.86358877419501;75.80182675366363;0.8708944157478465;2.0252042294090695
56198100051;3.47055405441422;2.36979446713323;2.61291789708418;41.3198501526355;0.52557512728759;0.675216244787973;411.872441584614;0.0001060012455995;154.476809953094;0.314164810194539;0.311184643471551;496.415273677272;0.0003374064890778;32.9712597405376;0.509803921568628;0.509803921568628;17;0.028822199800368663;-0.021523800382508895;98.03131446779203;2.9732353340222573;40.334765891759226;7.6968846396910715;0.02882219980036868;-0.03586180162240993;98.71689580287028;2.994028635232867;42.08012979613582;5.103920207708851;0.9778065625489653;2.9417451119478306
56198100071;16.2333248347216;2.40590593517522;2.71984023338928;54.358209762381;-0.27367585670847;0.617130967748021;1157.68559477151;0.0002123148269493;192.149144582799;0.493650969904392;0.372381730029459;516.000461589772;0.0004300909749867;48.2761575848676;0.366666666666667;0.366666666666667;9;0.10769363302947198;-10.848619987400669;265.49145366116153;5.499432161609758;167.4229054319054;-109.90462652868031;0.10769363302947195;-13.876814874524076;297.4894983575143;6.162244744407001;185.77327830231408;-130.54482393856776;2.364122969949159;1.5976585346205154
56198300081;20.8815163778352;4.18369784078653;7.99701182379874;18.0351214502514;0.539886146193224;0.575887969913316;177.069633083301;4.73553807784893e-05;63.2363604730951;0.092937238308202;0.343630640804326;184.024219508131;0.0005095415103841;39.663483628839;0.5;0.5;7;0.07328733111979743;-0.10959853257892216;72.95485934247648;1.8393457323408595;38.34787177973637;14.116204519583787;0.0732873311197974;-0.876197895697824;94.86600454885728;2.3917718735093927;57.42816951721581;-9.169367326810276;1.056497547237208;1.7461455123783636
56198300091;26.9069539435796;47.0718965353248;48.6006116732054;5.79535895232206;0.0322537604093144;0.573160129124201;84.4498836848542;2.30263486318777e-05;39.3999446455564;0.0337785732775678;0.340236859862557;115.801517394302;0.0006816850564606;36.5203415877834;0.3;0.3;5;0.013031951190514032;-16.28483814622578;291.14255218630257;7.97206541692629;147.67112173337674;-114.36863271820948;0.013031951190514033;-17.389766554918328;300.30401195743855;8.22292451004607;151.3591720588617;-119.26892941621372;0.6931496683141617;1.9175124621474968
56198300101;32.5242225259119;2.71610798648845;3.42172060371216;25.8178054145087;2.72578651430025;0.54029583975265;173.188988239191;5.83098363487776e-05;46.388075641044;0.0983822838972583;0.427928202953165;108.401538671479;0.0005926863459448;30.8662820033262;0.283333333333333;0.2;9;0.05905169169276703;-0.13886820538065558;59.8583472353488;1.9392794774860938;32.79145439440122;6.411224731039531;0.059051691692767055;-0.306699673264214;64.11739631959509;2.077263348811682;38.00433101156811;0.05809111039757653;2.185104038510965;1.8172039294268174
56198500011;51.7050346103623;2.68370082354696;2.82243704824769;25.1740849753739;-0.0233574964401482;0.502586859345921;108.456761102033;0.0004307036762897;102.169487862809;0.549002511627844;0.70694386457753;144.522773281108;0.0007845204114143;6.46186942964915;0.490909090909091;0.551515151515152;10;0.566987208060294;0.4117061895034102;5.737539453593682;0.8879070547708678;3.700598754606336;-1.0460569081820856;0.5669872080602941;0.3484275236609198;6.038233602495404;0.9344406704954507;3.825360338964748;-1.4341856244319129;1.3890323971695657;1.157631583496471
56198500021;63.1174969168506;3.50614602626088;3.67887700712482;15.4949289173378;0.780163128410596;0.323851732505894;54.5187169700712;1.92558611119848e-05;48.2971129492463;0.0336250163660713;0.5030087974852;96.0164378649209;0.0005726647357535;5.66563319466347;0.9;0.9;5;0.9491724422537351;0.8930323774323272;2.5796199046887605;0.45531008027814707;1.826343796329558;0.48025556096331723;0.9491724422537349;0.9113941260258811;2.3477984116571644;0.41439294267560134;1.6911025288569448;0.22479690119547105;0.9008759023726511;1.3921341710855226
56198500111;42.0467145010414;6.5930159448864;6.99052725067272;11.0956430430449;-0.521473933888008;0.747239056769746;123.381492166258;0.0001112952049419;74.7136558047802;0.188309373950889;0.668532415078085;111.757716035435;0.0005910231796053;15.778377688496;0.347368421052632;0.347368421052632;19;0.10679405393408384;-3.3853986692676186;64.54412038227913;4.090668993767226;30.766918808185142;-14.731583829154207;0.10679405393408384;-3.927310579042631;68.4159111413312;4.336054852534885;32.17331494732281;-16.571114439083665;1.552232211973823;1.953393771912098
56220800051;133.237691003006;3.06222810186664;3.23169376706008;4.98733238527604;-0.0144201933222614;0.642805767707267;64.43436799589;7.45540166340667e-06;23.3120824523958;0.0136887934040107;0.268061375138354;86.9654661749153;0.0005446354140476;8.08334977036792;0.767032967032967;0.767032967032967;14;0.09858655268267684;0.09467376429789642;19.5771832469552;2.4219146521064285;9.487472709973014;0.7009729146340498;0.09858655268267691;0.09309344800519082;19.594262533392374;2.424027549224871;9.735640103225677;0.29242744938834037;0.9152909656886976;2.5454014171086103
56220800071;154.301914094273;5.72918321241933;5.9113817772508;7.68709893286214;-0.082757655137676;0.60747702827851;97.532492390761;2.62525786534557e-05;22.0383137208983;0.0389525963135738;0.268751038433065;82.0027109453834;0.0006739622294267;6.11973146785669;0.466666666666667;0.466666666666667;9;0.00023858293870382635;-151.01739018323505;95.5153941859216;15.607775388120736;60.778391394827345;-60.778391394827345;0.00023858293870382505;-161.17317351455029;98.65435098421321;16.12069933172491;62.90587475913633;-62.90587475913633;1.2401914603346396;1.2658853397450829
56220800081;162.439978968322;4.72075424439679;4.52253723900726;29.9448356559438;1.52164421358358;0.286370253641333;53.5662745578995;4.09125115029856e-05;11.352368538918;0.0891995433669418;0.140607381841148;80.7380692981217;0.0004586627908472;10.5363199296258;0.828571428571429;0.828571428571429;6;0.7244728947468465;-2.1572988764321046;15.954016553814034;1.5141924941890668;14.984783424158872;-14.984783424158872;0.7244728947468466;-1.7452572555491814;14.876600990349507;1.4119352003083945;13.9131926530383;-13.9131926530383;1.1797534811255967;0.8521641142573957
56220800091;169.972728672737;3.42200733214391;3.75882230039709;54.3012776056002;3.71174160186329;0.419173620819688;72.7827811628226;1.06334301494866e-05;25.6367088340418;0.0136921418382505;0.213968778165818;119.815185438757;0.0007766082381487;11.4698699901093;-0.0999999999999999;-0.0999999999999999;5;1.0;-10.421348732366148;18.865242891949443;2.451353873305561;18.215950189794377;-18.215950189794377;1.0;-13.591122910836303;21.322988022797357;2.7707138243334346;20.76634827494706;-20.76634827494706;0.7126713272629956;0.7253494961129541
56220800101;179.862719423667;2.35695979225103;2.52364113654673;20.4999101118565;0.74570275717605;0.594832512505836;167.570985368749;0.0001369483763539;53.6185626878367;0.140102334679048;0.417452672551938;128.44225516646;0.000977488181533;4.63944130306306;0.0238095238095238;0.0238095238095238;8;0.0001494367696776914;-40.85255830020366;31.877523407207317;6.8709832337271095;18.848207894914637;-18.326470107307127;0.0001494367696776913;-47.379353660642536;34.27311666415034;7.38733705748632;20.119875211958615;-19.950591570660777;1.709340815090055;1.0620815970473654
56220900881;143.5523383366;2.07643439164289;2.11103117555996;9.02602694864581;0.957371663642208;0.580558315451718;308.213788443982;0.000151250837625;52.9931019032048;0.0993117138623817;0.313674658591001;168.942885412692;0.0015229909115721;27.6096532337373;0.845201238390093;0.845201238390093;18;0.5663765971693767;0.4657471390874456;36.74622655658674;1.3309195246134122;24.80941707733619;-12.249336301007764;0.566376597169377;0.4627706812146286;36.84844564534601;1.3346218198901367;25.26880879125767;-12.913452082193247;2.6939593831883664;1.8208675987846845
56238100061;1.95573429087469;14.3161336205297;14.389311918294;31.4941208414462;5.54868768049842;0.634519051659017;234.272062748423;2.88024820168144e-05;41.2170514239397;0.56755915445279;0.171056535725699;240.955724077296;5.07479824628751e-05;98.7197729881858;0.309565217391304;0.34;24;0.658139759580261;0.2710775238043054;247.64925340577537;2.5086084166280695;95.12658544026063;50.56070670336724;0.6581397595802613;0.27267825066536666;247.3771828495742;2.5058524281572114;95.15373849253653;50.31453699120505;1.194477916038602;2.9382734042220457
56238100071;0.893982926883379;3.08039171288926;3.24510305240342;216.211986215316;5.87945197424294;0.655515016930317;322.978159501667;3.98216770542455e-05;65.3752656680273;0.380478815786368;0.243985360143776;267.947493363958;0.0001046620085061;45.565413681321;-0.105882352941176;-0.111764705882353;16;0.02028528993912715;-0.1554458092133575;111.23223569453735;2.4411549617980492;59.276179514071536;14.441714698051367;0.020285289939127142;-0.16208759459936561;111.5514726501233;2.4481610861760403;60.17152719238521;12.77750227704031;3.0071315112379233;2.271017903353949
56238100101;4.60258491837136;3.61609035901988;3.92885747320207;428.504620380776;4.26672100010731;0.686941470976295;243.518741312145;2.57874527641083e-05;21.9542650690194;0.190520933245563;0.121043379387538;181.375182848536;0.0001353523328109;50.7481069007928;0.0629370629370629;0.0629370629370629;12;0.012403786506959663;-0.4290212772954056;90.57789003560612;1.7848525899237246;69.02394385406019;-21.349787272015078;0.01240378650695967;-0.5350067691689038;93.87673999464224;1.8498569843829114;71.65228413130991;-27.585762610074397;4.518599770924999;1.4930797527409412
56238500011;90.1711377900055;3.2626948682634;3.65119180245468;250.320732739741;5.59811860261057;0.565955669535185;420.211502803269;2.87328551103987e-05;30.5502949318758;2.07690441683215;0.124676251036506;245.037003261596;1.38344619413079e-05;8.88066301390354;0.0107142857142857;0.0107142857142857;15;0.0362202461732593;-5.325722068106135;28.300810038515877;3.1867902198527553;17.79810492359756;-6.526675950751089;0.03622024617325929;-6.696304358034176;31.216551877782624;3.5151150121235433;19.07283674295996;-8.361264900529322;2.999006418224382;1.2670636223468184
56238500021;92.6719426131721;2.8331506128851;2.9499045428785;78.1604419696814;4.0772524991444;0.56996513623404;260.351032503509;0.0001045224930309;25.286782972009;0.431944714682852;0.160319077299941;157.727847476941;0.0002419811829568;27.3095179380791;0.559398496240602;0.559398496240602;20;0.3625739557799;0.3398263357537381;53.960817014443386;1.9758978220264765;29.173020488460025;-7.075003063800435;0.36257395577990026;0.327733682354424;54.452784804782524;1.9939123395823928;29.559024746882386;-8.49198666490235;2.3454271737399255;2.4318421679518423
56238500031;103.069321394224;4.95580359595243;5.03690142264424;8.31202386813798;0.117283326106462;0.733484374569659;166.892695280699;8.91927893216317e-06;28.4854885585719;0.0133605588602701;0.21760148918622;130.906680212076;0.0006675827729546;25.4306842499954;0.714285714285714;0.714285714285714;22;0.16184340374940998;-1.9773403583236973;110.92087279713192;4.3616943888228965;38.24700534671133;-29.37217413188098;0.16184340374940998;-2.0726161748508214;112.68164857450138;4.430932627167575;38.60178031456538;-30.26897979118901;1.3024151852743808;2.527789993792125
