reach_id;h_hat;z0_hat;alpha_hat;alpha_tilde;beta_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;rel_std_Q
56194100041;12.8225775212681;30.9867147055592;9.71138424034407;8.51945842816226;-0.668031752973331;0.422085721295609;0.335763490912634;47.3821982991311;3.1095865998613e-05;10.883581417344;0.0280331930336684;0.102788130976915;105.883639617771;0.0011092516632431;99.3315018943695;0.3;-0.3;5;0.015191557705260778;-0.24921649362566023;218.41128111689574;2.198811826575997;98.89402566899241;97.56381862944264;0.01519155770526058;-0.2503325569707069;218.50882481965638;2.1997938282663005;98.85020774763083;97.78077506521778;1.9672937371002759
56194100051;3.55642571287507;59.936733198875;66.1224362589512;17.2576793532919;1.348129343018;1.03016528840139;0.636652226433399;34.7247312960957;6.80367489482829e-05;15.3632131062467;0.0458465889863656;0.128643280067285;119.42491747887;0.0014840089623355;174.181310054711;0.7;0.7;5;0.25237956497199815;-0.6925636607016665;278.3564849410113;1.5980846903354784;234.53568953400503;-191.83253854898436;0.25237956497199837;-0.10298624231642384;224.70559449719232;1.2900671973738804;189.11068270557058;78.65322616303806;1.228364579359626
56194100081;8.10499762774592;125.420791295121;60.7677106932027;34.2634177755586;0.844432227459213;0.813265378952477;0.626439382597702;106.877368720775;0.0001119243792145;36.8471988153109;0.0708256764019339;0.298100750875564;123.606528018079;0.0015802797078752;189.44507492849;0.5;0.5;5;0.013402701454066489;-0.6308798882290165;277.90620560391164;1.466948695862449;250.86311705247368;-166.0125761683716;0.013402701454066565;-0.025711713635214295;220.39407436537832;1.1633666087575578;217.7611109309841;-10.977054885474786;1.1486929002318746
56194100091;0.543255366912112;156.916220389619;77.9519736910024;77.3538559702677;3.91162618628369;0.108515280731326;0.541147489825227;41.8234669214683;0.0001859247722584;19.5441279552731;0.128282847883117;0.201366575617846;97.057457998213;0.0014493346174219;136.021268417812;0.892857142857143;0.892857142857143;7;0.41180936725038036;0.14872140617379237;189.15045587722747;1.3905947068234974;102.03722206201817;92.32437276791617;0.41180936725038036;0.145743686572274;189.4809853547242;1.3930246906145722;102.2259453840154;92.65965469076907;1.507178587784178
56194100101;15.4524168590898;159.29262293535;13.2724758363231;17.3408878845032;-0.921602403107318;-0.0744313611993412;0.317891817279565;47.8225602596881;3.35064920639597e-05;14.9280633378141;0.0171443886516586;0.191171440717549;78.0873088667564;0.0019543707707954;87.0285187198932;0.127272727272727;0.127272727272727;11;1.929738131040181e-05;-0.2378843996665314;196.0967799129077;2.253247358421181;86.4301305507164;85.96309301837047;1.9297381310400357e-05;-0.23608080665081532;195.9538716963336;2.2516052735198624;86.4016081405066;85.63650807566873;2.0252042294090695
56198100051;1.12378208368815;3.32457853327503;4.60323606385739;5.12158706097812;2.20461554533373;0.633929746032151;0.633665683341094;415.488826800624;0.0001060012455995;155.994453111977;0.314164810194539;0.314241848320861;496.415273603841;0.0003374064890778;32.9712597405376;0.54656862745098;0.54656862745098;17;0.03230161917995256;-0.02579577304651126;98.2360821740208;2.979445824850941;32.00046690741846;23.087258083950925;0.03230161917995256;-0.019508195968970465;97.93455220174954;2.970300588222311;32.02172176175219;21.97426234722101;2.9417451119478306
56198100071;9.37022400414036;9.2272238005304;45.5130823558666;32.1929008142685;0.0996582945304103;3.93838106119091;0.664112613265989;1155.85513123772;0.0002123148269493;192.442338302802;0.493650969904392;0.372949934348606;516.000461667655;0.0004300909749867;48.2761575848676;0.416666666666667;0.35;9;0.03733367696000088;-0.018457343630996048;77.83735720481653;1.6123353866343144;63.53878570583751;-8.487816247169203;0.037333676960000645;-0.015535410601889899;77.725620121408;1.6100208469319344;57.97625982825142;8.125131005079304;1.5976585346205154
56198300081;1.09064724547664;20.8473666795958;17.9869189531962;39.0539179840004;2.34287012964051;0.506259883931759;0.584738416394919;175.117714547141;4.73553807784893e-05;63.5811915370705;0.092937238308202;0.345504483667027;184.024215437811;0.0005095415103841;39.663483628839;0.5;0.5;7;0.0681095374598348;-1.952555859061651;119.00640854922868;3.0004023263024786;67.79204430716861;-19.12721847246277;0.0681095374598348;-12.656536163205041;255.94200461701791;6.452837249800338;126.71464526937943;-87.98524065020419;1.7461455123783636
56198300091;0.809487318244133;26.7906162936496;95.6080318417487;19.6403582459722;2.49283377152219;-0.312364710497109;0.545090005985637;84.4498836848543;2.30263486318777e-05;39.3999446455563;0.0337785732775678;0.340236859862556;115.801517394302;0.0006816850564606;36.5203415877834;0.3;0.3;5;0.025521409025294164;-31.253516790043143;397.70546954244963;10.88997123935688;195.99243781248228;-158.8787693326695;0.025521409025294147;-1.3626104384376467;107.63885897166013;2.9473672559422908;68.54768317919613;-3.6196808088115686;1.9175124621474968
56198300101;2.1718900393528;32.5374365250701;4.66459839594735;4.18665227329638;1.40389102096703;3.40061500987997;0.525316119345388;176.910803693999;5.83098363487776e-05;47.0132675040598;0.0983822838972583;0.433695616033867;108.401528090126;0.0005926863459448;30.8662820033262;0.133333333333333;0.133333333333333;9;0.06275987129874999;-0.012534934897676209;56.44077845873433;1.82855772692844;27.82770424841444;15.348108176240913;0.06275987129874996;-0.02848465315528248;56.88357654364278;1.8429034160159934;27.94985619155447;16.938138095584673;1.8172039294268174
56198500011;1.05704361063783;52.037023396894;5.22196747857259;4.84692485802418;1.90627986907858;-0.969638593485291;0.507593619642311;107.747186690329;0.0004307036762897;102.258079498533;0.549002511627844;0.707556867300924;144.522771559848;0.0007845204114143;6.46186942964915;0.393939393939394;0.393939393939394;10;0.10491289603759427;-0.9781967858050282;10.521151911923923;1.6281901122374085;5.142594500568631;-1.7104108828315148;0.10491289603759427;-0.7624173440631963;9.930770018355414;1.5368261656278337;5.148823657366233;-1.1234762768950721;1.157631583496471
56198500021;0.836472270506822;63.1819005487164;4.49652752489419;2.03582046463793;2.25222702185514;0.938214934404328;0.320786302302591;54.4572383030156;1.92558611119848e-05;48.2988069554332;0.0336250163660713;0.503026440361959;96.0164378649346;0.0005726647357535;5.66563319466347;0.9;0.9;5;0.9503270354363796;0.9052941980202662;2.4272686164855104;0.4284196546242675;1.8827232570942436;0.7029926360525506;0.9503270354363796;0.3772090263977149;6.224445983118899;1.0986320097428437;3.8071091013107883;3.4187782267068236;1.3921341710855226
56198500111;1.37017819142874;42.2287685215865;5.98982015739936;6.53318935850224;1.93984882798322;-0.300057445000975;0.747621303264245;122.944007197971;0.0001112952049419;75.3405344421325;0.188309373950889;0.674141680009318;111.757716035435;0.0005910231796053;15.778377688496;0.392982456140351;0.392982456140351;19;0.13796639803489036;-0.11632898984357176;32.56478744534105;2.0638869273033076;17.84037916259604;-1.434308833344274;0.13796639803489047;-0.2094731759606263;33.896141717348705;2.148265327813922;18.76888674781885;-2.9957653509749167;1.953393771912098
56220800051;0.965656065708899;133.187325902986;4.66120360642111;5.20739815675992;3.1698896288125;0.0923183100450172;0.629970770540341;64.1528236163692;7.45540166340667e-06;23.3482666752539;0.0136887934040107;0.268477451218626;86.9654660727579;0.0005446354140476;8.08334977036792;0.767032967032967;0.767032967032967;14;0.05745552011596062;-0.6060979035924547;26.07556098323615;3.225836036295792;12.329603908361292;-3.627733393217171;0.057455520115960675;-0.8416717010805843;27.922465326197955;3.4543185831889396;13.116983889669529;-5.000024831785341;2.5454014171086103
56220800071;9.12717410141223;146.414931453195;9.05990656427228;7.57643964578266;-0.0953257457997479;2.38910630096655;0.38694609493025;97.4826317458625;2.62525786534557e-05;22.04434840348;0.0389525963135738;0.268824629679183;82.0027109487249;0.0006739622294267;6.11973146785669;0.466666666666667;-0.466666666666667;9;0.01608619079475889;-0.028257740566017597;7.855570488149136;1.2836462726199311;6.843949093228907;-1.2258262455023918;0.016086190794759096;-0.0026810864335804485;7.7572564220856695;1.2675811778392447;6.175885101498607;-0.023066394910077115;1.2658853397450829
56220800081;1.20918797766174;162.410544471786;6.9423363748087;2.17695692137689;1.56796877873856;2.0322449910871;0.300025095433571;53.5926639961586;4.09125115029856e-05;11.3527175728166;0.0891995433669418;0.140611704926801;80.738069271876;0.0004586627908472;10.5363199296258;0.828571428571429;0.828571428571429;6;0.7210534856955516;0.7071667613369305;4.858725639176754;0.4611406707113269;3.7306334732575497;0.39876989152676545;0.7210534856955514;-0.3312321179290909;10.359506908001748;0.9832187117698586;8.102770689693156;7.357417535710545;0.8521641142573957
56220800091;6.07487375008527;165.184537996438;10.6599449919407;5.82220997522879;0.248900613456948;3.84700213474392;0.37790304598786;72.7827811628275;1.06334301494866e-05;25.6367088340414;0.0136921418382505;0.213968778165815;119.815185438757;0.0007766082381487;11.4698699901093;0.0;0.0;5;1.0;-2.3543197429958567;10.223649081125206;1.3284632441720632;8.598690407850132;-8.598690407850132;1.0;-0.03640550891932537;5.682880992947923;0.7384348250052086;5.5539080800508644;-1.2038444327879292;0.7253494961129541
56220800101;13.0046030286328;168.567457210124;11.4890396456126;13.3700938992111;-0.436319252739177;2.2038665696431;0.315963082194317;169.962883490722;0.0001369483763539;53.890671586579;0.140102334679048;0.419571203547683;128.442255166481;0.000977488181533;4.63944130306306;0.0952380952380952;-0.0238095238095238;8;0.010074736437158586;-0.03840949898155421;5.021204327110005;1.0822864218143895;4.335110080828197;0.8790478226430999;0.010074736437158536;-0.010675548569382576;4.9536971016993325;1.067735698785282;4.496778852999787;0.26337372195799746;1.0620815970473654
56220900881;2.72412787257053;143.522169847218;2.32278879258483;2.50298147141293;1.94853927677296;0.548792466799232;0.554194565840428;308.172114857606;0.000151250837625;53.4784125818203;0.0993117138623817;0.316547290244888;168.942885407258;0.0015229909115721;27.6096532337373;0.845201238390093;0.845201238390093;18;0.4920316671733622;0.25357097509076887;43.43437527899595;1.5731590292456803;17.877487899432694;8.651607616930134;0.49203166717336205;0.27975687425301676;42.66570056077823;1.5453182334301627;17.954455465672215;7.180918144024454;1.8208675987846845
56238100061;1.21847216023335;1.93174004667994;11.1012289678092;10.853830473825;3.15440277127621;4.6727186466159;0.644791689798137;233.688683163646;2.88024820168144e-05;41.8664124854356;0.56755915445279;0.173751475069815;240.955724080116;5.07479824628751e-05;98.7197729881858;0.39304347826087;0.39304347826087;24;0.6193771447329962;0.4944196593574569;206.24880513187608;2.089235002156646;92.20548740464824;34.0877946513603;0.6193771447329962;0.4863851536217747;207.88116237667143;2.1057702634866198;92.19035040634385;35.52816257369726;2.9382734042220457
56238100071;8.48805773204959;-4.58694329392829;14.7171038266011;12.6803370473928;0.161962916239832;7.83398782048304;0.581785393074407;323.930349181083;3.98216770542455e-05;65.793166137606;0.380478815786368;0.245544995821468;267.947493360618;0.0001046620085061;45.565413681321;-0.102941176470588;-0.102941176470588;16;0.00211017046565713;-0.05765989835899332;106.42138203661213;2.335573704672376;51.41704584669952;24.773751560796654;0.0021101704656570973;-0.07169819648499476;107.1253183134382;2.351022621294736;49.97890108988864;27.651204026346573;2.271017903353949
