reach_id;h_hat;z0_hat;alpha_hat;alpha_tilde;beta_hat;delta_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r_hat_alpha;r_hat_beta;r_hat_z0;r_hat_delta;r_hat_offset;r_hat_factor;ess_alpha;ess_beta;ess_z0;ess_delta;ess_offset;ess_factor;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;rel_std_Q
12780700111;2.66086153545846;1291.21006762807;76.0947108534737;70.7047691622157;3.98900681535823;0.494339091085031;-1.54754968144542;0.158624879660674;151.843444124635;5.24760596532e-05;49.1135107582133;0.125734001964959;0.335796344531356;146.259813598499;0.0004173577459804;177.338733262447;0.969950738916256;0.969950738916256;29;1.03;1.06;1.07;1.05;1.0;1.0;97;74;65;79;4219;3356;0.48527924734149225;-23.21971111008503;281.6829500821382;5.4393849421955895;108.80460102255853;-108.80460102255853;0.48527924734149225;-19.34963722899097;258.19891736049266;4.985901002429626;97.4296587056329;-97.4296587056329;1.1052621948424965
12793000111;9.66488383668457;984.15337155882;52.6456106388121;26.0074043068995;1.89780936392282;0.486830994624069;-1.50869021458663;0.300201002760399;18.0139313898823;3.51560082977875e-06;9.5359183755258;0.495013072395168;0.0544677667276096;175.07452477746;7.10203634172364e-06;10.4760893687135;-0.142857142857143;-0.142857142857143;6;1.02;1.04;1.03;1.01;1.0;1.0;287;135;170;562;4873;4491;0.26717125430007355;0.07720585747609043;25.301769294172146;1.5692329620130865;12.612896818171933;4.541726360563157;0.26717125430007355;-0.09974362702695472;27.621305659654226;1.7130921869938829;12.39734720728336;10.402077753878217;1.633559687208754
12795000061;7.94917958027846;1003.96660535514;33.9452707761305;26.2941440056528;0.42195421030052;0.509962219706031;-0.803012367502899;0.319772455789306;31.1732424755545;5.16142350817766e-05;12.8896944963861;0.0385107869606382;0.111434928645667;115.670146273184;0.0013402539692198;2.50097961853919;0.327472527472527;0.301098901098901;14;1.14;1.13;1.02;1.02;1.01;1.01;21;26;184;172;532;522;0.006124690568737027;-0.2381443308850255;61.88589935069071;2.070384551205494;27.17397779620998;27.11873628126829;0.006124690568737044;-0.24913785949447842;62.16003575587347;2.0795557482660256;27.74359709444033;27.74359709444033;1.8606529748458365
12795000121;7.13405498734826;1081.55891728642;47.2828988993087;18.021869276333;2.24760544937142;0.492285955509459;-2.23668800224446;0.279938704953468;18.3770513093049;1.31011404960744e-05;32.1575261062096;1.32470740538559;0.218950764457493;146.871038271495;9.88983713898764e-06;9.72404063349701;0.433333333333333;0.433333333333333;9;1.04;1.12;1.07;1.02;1.0;1.0;104;39;54;127;4061;3601;0.09091369575134359;-0.614890548607447;15.257252516049808;1.730170049005593;11.695851871439503;-3.319584375001168;0.09091369575134355;-0.27008421038669006;13.530724336661189;1.534382023501002;6.789110643969565;4.191980943881831;1.3614987385182507
12795000281;9.99892697591235;1081.46486223692;51.6495489806483;24.7230165276996;2.30221798745244;0.495225531269764;-0.213532060669775;0.353960171405923;16.508837084617;2.96739714945608e-06;18.6213141826972;0.424272611513545;0.15076838504673;123.509409329586;6.99408132632041e-06;25.7502133137852;0.690476190476191;0.690476190476191;8;1.01;1.12;1.11;1.01;1.0;1.0;266;40;48;359;4118;3347;0.0013647854897269988;-1.430597158366052;20.066436196906228;1.8828493103410802;17.302758959016696;-12.757536686586162;0.0013647854897269969;-0.09146989864276023;13.446821414126576;1.2617257084131055;9.961670916279633;-0.5505508764174506;1.2077000122320387
12797100151;10.7883241312388;1228.38463963613;60.2549920287838;28.2823291201397;2.5707233361713;0.479552413011444;3.63035673089109;0.370335836994928;48.2400338647244;2.05503225813741e-06;42.0744142558085;0.651859824059581;0.209833996135966;200.512857928634;3.15256774890544e-06;48.9467399661821;0.857142857142857;0.75;7;1.01;1.06;1.04;1.01;1.0;1.0;462;87;105;395;4267;3366;0.31399378612780476;-0.08022901441114083;48.16053971852885;1.3535116800770766;42.27385430877301;-29.053685808744458;0.31399378612780476;0.20331082046007154;41.359748153746466;1.1623811223528409;28.430761326403765;5.243428142345277;1.3022791543300265
12797500221;12.156163954464;1267.96157882939;56.9589132126443;29.4586889885647;2.42486571163658;0.486368116538416;0.589143220708972;0.462226783166204;52.5899509516832;3.02480406417639e-06;44.5703778203014;0.637114746886361;0.215059118537812;207.24709616284;4.74765978806626e-06;49.2588998753963;0.327472527472527;0.296703296703297;14;1.04;1.13;1.12;1.04;1.0;1.0;196;27;44;214;3900;3741;0.12827406824338786;-2.572886791466271;56.680881822223455;3.362178791867879;50.42711560079266;-46.684643391250404;0.12827406824338786;-0.1665165386017029;32.387126731354485;1.9211294377393258;28.072973487888273;-16.005558336987725;1.7787346962620707
12797900311;6.26929189866772;1310.51186092153;51.5753976840529;26.5233906299433;2.39364180116196;0.46343299075664;-3.27039140843909;0.264246995137457;29.1405492453375;1.87210763524067e-05;27.2438733012113;0.554830839411082;0.175936009959092;154.851035371019;3.37419534434639e-05;29.8157100652774;0.679120879120879;0.67032967032967;14;1.07;1.18;1.16;1.01;1.0;1.0;59;19;27;125;3400;2656;0.3051423913382713;0.07812201709809186;34.74242361160646;1.819515192769928;28.342332865239868;-14.607609023084095;0.3051423913382713;0.1439925114381112;33.47820557561135;1.7533061122180917;18.843904859372735;1.7626227767500158;1.8950425457954239
12797900501;6.42272874380329;1414.88283323472;49.4502153263774;21.6125329805039;1.1726942572337;0.511295603675109;-1.31470865606679;0.31212675992555;27.6491192264177;1.62607129755712e-05;51.6165125315684;0.186156072644985;0.255647618841622;201.904921960355;8.73498927245942e-05;2.90930221805726;0.251748251748252;0.216783216783217;12;1.09;1.1;1.05;1.01;1.0;1.0;42;42;102;210;1115;1124;0.12027752253367396;-0.16606165761819902;45.036914670322936;2.1539393946675784;18.07791244616914;17.27812110758432;0.12027752253367374;-0.21218526063493903;45.918994824647605;2.196125836779838;19.376911812755697;19.32215234141485;1.9946776514995654
21602200091;4.33109449077278;46.1251811370517;31.7642540367275;32.8786862225713;3.29686753861678;0.510842924924546;4.46652059867805;0.141990373026762;156.148351482411;4.04564781844743e-05;43.9220862703259;0.0193859215186566;0.315279474138605;139.311594547435;0.0020868999260901;224.188859527646;0.895522388059701;0.895522388059701;68;1.58;1.45;1.24;1.11;1.0;1.01;7;8;13;45;1064;464;0.1400569357173811;-0.4059047609751505;169.822201177327;0.6042083184454353;131.96198886256562;105.2337304806565;0.14005693571738106;-0.3471982559579516;166.23875240165154;0.5914588101716297;129.98294514391975;99.06475999508459;0.5095757464403945
