reach_id;z0_hat;k_hat;k_tilde;A0_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;h_hat;rel_std_Q
23214300191;51.77081486832031;29.28838416355985;29.27378952628808;182.7196722853454;-2.5252385947087057;0.0110739760459309;102.01971121317132;4.711825588915868e-05;0.0;0.0847817849847053;0.0;142.26722222222222;0.0005557591869251;329.1436976320583;0.999969657522924;0.999969657522924;732;0.9997754628833259;0.9997436919313328;2.7777962346686613;0.008439463537211311;0.9458537054265167;-0.16468235901557798;0.9997754628833256;0.9997499091836892;2.74389897763262;0.008336477342184925;0.9484255716704448;-0.0005853460262548134;2.001440521933803;0.5271493824433411
23214300211;49.96286746788944;31.87820228041845;31.841246422510803;175.14110117342994;-2.467086558691765;0.0108736669270765;111.22902317567764;7.961059218415128e-06;2.8421709430404014e-14;0.0125103630433956;1.585033401393318e-16;179.31300000000005;0.000636357169716;329.1381543715847;0.9999797308889246;0.9999797308889246;732;0.9998233640899165;0.9998233367175823;2.306312791765232;0.0070071268284548115;0.7736981640770411;-0.013370460550073907;0.9998233640899158;0.999817835061;2.3419491246195867;0.007115398483931504;0.807914003699423;0.3682093059241949;1.597040506539446;0.5271895955389766
23214400013;64.19734520736233;14.306153387270191;14.3070887654309;261.62428469942125;-1.726108632957952;0.0148143002950106;162.86417684027845;2.7774036801655543e-05;0.0;0.0764383789777548;0.0;277.70508196721306;0.0003633519859145;161.9374303502643;0.9898113834569116;0.9898144735402132;732;0.9792216788360505;0.9777921409416901;12.317327308053766;0.07606226232818362;8.53535326394444;1.7762464373858664;0.9792216788360514;0.9778014651897233;12.314741244434552;0.07604629280456193;8.532601204666324;1.7657746306346143;1.5285584928179912;0.5104061424860913
23214400021;72.14723016470319;24.63466818910417;24.632213878898035;109.21175925248583;-1.5469810609796906;0.0131239997034276;67.1956407488142;2.3240773868231875e-06;1.4210854715202004e-14;0.0030097767180572;1.1736527122581775e-16;121.0822807017544;0.0007721760132171;161.96850165372447;0.9999908521296316;0.9999908521296316;732;0.9997754176077406;0.9996593378891414;1.5297042311838491;0.009444455036413394;0.5559491811410796;-0.10587213873575288;0.9997754176077401;0.9996619417702188;1.523846801742953;0.009408291033035632;0.5592099277209038;-0.08972494378683135;1.4569216815119341;0.5116994931260018
23214400031;81.96541306715477;25.584166346537224;25.5890909977929;111.70270501109314;-1.5726514781047118;0.0131017214560787;70.52640771997723;3.151488191863094e-06;2.8421709430404014e-14;0.0039451994295059;1.993406020139702e-16;142.57862745098038;0.0007988159402775;161.9889579717133;0.999990515585906;0.999990515585906;732;0.9999067406141392;0.9998957781995335;0.8479826089267499;0.005234817357580791;0.29226671895393985;-0.005533831757139153;0.9999067406141396;0.9998942714181928;0.8540904447767348;0.005272522618028552;0.28813534787171835;-0.03671586703111002;1.2780955742733746;0.5127695743723839
23214400041;93.43118384269115;24.900469142276368;24.896668392684305;116.5123404433303;-1.5963165162332582;0.0135018731331618;74.12123446291058;1.8211277327907904e-06;2.8421709430404014e-14;0.0026205884515884;2.0582955914604226e-16;138.08371134020624;0.0006949308395551;162.00755846149514;0.999987915020751;0.999987915020751;732;0.999918280480777;0.9999113948107962;0.7838757501281827;0.004838513446979012;0.2658497280201586;-0.035279167553414155;0.9999182804807777;0.9999123273978138;0.7797396148219679;0.004812982938739189;0.26500533210450555;-0.010545326375710783;1.3805652604206584;0.5140227890195176
23214400051;106.0498154138472;25.106654594085573;25.118960498479822;109.68138983440991;-1.538243407988236;0.0127468258839615;68.06374680091903;4.246539726436796e-06;2.8421709430404014e-14;0.00496711711877;2.0749413126214142e-16;136.97596774193545;0.0008549304606468;162.00081797549797;0.9999845113397684;0.9999845113397684;732;0.9999266594484649;0.9999230561153746;0.7319860397268821;0.004518409529497514;0.2693171131008881;-0.02935749382695553;0.9999266594484651;0.9999194076684048;0.7491393404854916;0.004624293567448506;0.2920082409421544;-0.10877579469363934;1.2976373853419683;0.5151082868880281
23214400061;118.62920554597088;23.99999814460167;23.998820535507143;102.77460617962764;-1.5728090940206776;0.0131953823169348;65.39363636328949;8.513783797654823e-06;0.0;0.0072152002821502;0.0;141.985873015873;0.0011799788591755;161.98015521727817;0.9999768932135504;0.9999768932135504;732;0.9999014242784595;0.9998943038935079;0.8582206718735487;0.005298307503918256;0.3269354475301977;0.030391203396152797;0.9999014242784582;0.9998944831855743;0.8574924640353868;0.005293811843093724;0.32812616451266335;0.03833760046710622;1.1844012292977846;0.5153563902787504
23214400074;130.2854472023441;25.26419042833408;25.243149916460705;98.346315480539;-1.563027440458394;0.013051382060493;61.50366004516018;1.8892647028952167e-05;0.0;0.0097946776442392;0.0;195.7842857142857;0.0019288686892175;161.96516978922716;0.9999952501441954;0.9999952501441954;732;0.9999277921328771;0.9998792941446721;0.9170439111065003;0.005661982216916713;0.3330846993646271;-0.12409347495138146;0.9999277921328764;0.9998921932423135;0.8666604042379151;0.005350906033474609;0.36210796821238445;0.01089763342909535;0.8164596813401734;0.5153524346404728
23214400091;136.60852581173833;23.77462090052065;23.781538367966835;131.47319153278067;-1.604600430322069;0.0135008405518781;81.03531119950257;2.1040848071659565e-05;0.0;0.0267296703923713;0.0;186.77083333333331;0.000787171998861;161.9595722620674;0.9999978583581078;0.9999978583581078;732;0.9999763438700005;0.999975959083224;0.40895032486995414;0.0025250148488181363;0.14076102573084492;0.036815092227058366;0.99997634387;0.9999758002115975;0.41029935035423704;0.0025333442452560324;0.12922504494260134;-0.010297978732344339;1.1378034725208839;0.5149777007549651
