reach_id;h_hat;z0_hat;alpha_hat;alpha_tilde;beta_hat;delta_hat;offset_hat;factor_hat;dAbar;std_S;std_W;rel_std_S;rel_std_W;Wbar;Sbar;Qbar;R2;R2_2;valid;r_hat_alpha;r_hat_beta;r_hat_z0;r_hat_delta;r_hat_offset;r_hat_factor;ess_alpha;ess_beta;ess_z0;ess_delta;ess_offset;ess_factor;r2_param_hat;nse_param_hat;rmse_param_hat;nrmse_param_hat;mae_param_hat;bias_param_hat;r2_param_tilde;nse_param_tilde;rmse_param_tilde;nrmse_param_tilde;mae_param_tilde;bias_param_tilde;rel_std_Q
23214200371;0.9562481928737028;87.89759407993327;2874.361613318272;2870.570787933925;1.68876927586963;0.513430917465816;-0.2905728758361888;0.009124778748866;56.32003201113478;0.0001020434708657;0.0;0.1125131433540593;0.0;90.21433333333331;0.0009069471158994;81.78113035063753;0.9999663762222922;0.9999664068171764;732;2.01;1.16;1.12;2.1;1.0;1.0;5.0;22.0;33.0;5.0;3185.0;2731.0;0.9997820814734509;0.9991805135394417;2.1140285625662654;0.02584983300551538;1.1213469013006758;1.1191628799435107;0.9997820814734514;0.9990832235916647;2.2359993548862094;0.027341262529624336;1.2259978740717257;1.2255431740660194;0.902998129107318
23214200391;1.0058227908004558;91.41463311213823;3118.046301612377;3069.5056995858995;1.7090426506703966;0.5183739162582539;-0.2848972475644657;0.0089652726532841;57.466725147218334;5.111630788885378e-06;2.8421709430404014e-14;0.0076047827820291;3.156143163155968e-16;90.05202857142854;0.0006721599992263;81.76890765027322;0.9999681507255744;0.9999683342948796;732;1.68;1.05;1.06;1.72;1.0;1.0;6.0;59.0;56.0;6.0;3330.0;2694.0;0.9998461763457754;0.9997918789335417;1.066024958631827;0.013037045366818776;0.48685037752347304;-0.19694782325552676;0.9998461763457739;0.9995554282740343;1.558045982926601;0.019054259469753292;1.092626668391469;1.0790665734014218;0.9036934936291046
23214200411;0.917312368379653;96.22446172752072;2334.806881331884;2538.767326842425;1.6299593517647386;0.4849348904716038;-0.280633856184141;0.0090834518028226;49.6891450626899;3.650934519627066e-06;0.0;0.0036598530057668;0.0;82.6689;0.0009975631572837;81.75309808743168;0.9999826450518192;0.9999821555336688;732;1.6;1.03;1.03;1.66;1.0;1.0;7.0;66.0;63.0;7.0;3220.0;2750.0;0.9998913951068445;0.9996698282992352;1.3435126382269535;0.016433782567972167;0.8830970368900579;0.8763271267446066;0.9998913951068454;0.9868699376233858;8.47237611782413;0.10363370093648636;6.188780642333842;-6.188780642333842;0.9044147012594759
23214200451;1.3156338746044265;100.9036850535382;2590.005819106782;2605.97105446474;1.649779772919595;0.495879815591729;-0.2830075610831821;0.0089523876052672;74.99493662840861;3.2809476797543854e-05;1.4210854715202004e-14;0.1236929370640967;1.5373698185398251e-16;92.43614999999998;0.0002652493956105;81.7055017759563;0.9999493348718071;0.9999493348718071;732;1.93;1.06;1.06;1.87;1.0;1.0;6.0;46.0;47.0;6.0;3382.0;2825.0;0.9997888847478036;0.9993145023128461;1.936908075778558;0.02370596879864628;1.3572233523111614;1.3435615165154204;0.9997888847478027;0.9996222258739474;1.437878261078702;0.01759830402879712;0.9182383898332344;0.8481968804210459;0.9054296486561164
23214200471;1.324246254357867;103.44268583019183;2441.1646351985114;2535.4650416375853;1.6428979959062906;0.4828606663123707;-0.2813016519853228;0.0089594524518539;74.58542415251692;2.184846279878988e-05;0.0;0.0871846762342664;0.0;89.73039393939393;0.0002505998042601;81.6281766848816;0.9999462141936214;0.9999445314749918;732;2.31;1.04;1.06;2.47;1.0;1.0;5.0;72.0;64.0;5.0;3183.0;2733.0;0.9997936907181844;0.9997451766429899;1.1838477499075801;0.014502930213395803;0.6883036382723621;-0.37394516867645794;0.9997936907181848;0.9956107140429468;4.913298778392233;0.060191210657069935;3.5416272283619437;-3.5416272283619437;0.9085234487630346
23214200491;0.9916203563196108;107.17393501684133;2764.7982846525647;2822.233272557846;1.659185737939422;0.5100190803182221;-0.2807224453885703;0.0089296411867342;57.00439783076741;2.1643576749913185e-05;1.4210854715202004e-14;0.0272042480507614;1.5922676152024296e-16;89.24915999999997;0.000795595478674;81.58569819672131;0.9999755240926604;0.9999753099284712;732;1.84;1.09;1.1;1.8;1.0;1.0;6.0;41.0;38.0;6.0;3463.0;2979.0;0.9998934772477034;0.9996612857391436;1.3659790492851076;0.016742873806036784;0.8007562812445799;-0.7395118603585831;0.9998934772477025;0.997745191379247;3.5243752330067344;0.043198444223749605;2.449708032779275;-2.449708032779275;0.909731563200176
23214200511;1.0568811722956362;109.09245138968058;2982.619720202035;2961.9150759566774;1.6899640702322385;0.5021675826592203;-0.2805237751826772;0.0089327875620051;68.63919222719042;6.972852887635301e-05;2.8421709430404014e-14;0.1351153111100045;2.957654194193922e-16;96.09544444444442;0.0005160668195448;81.5650608682453;0.999947935155458;0.9999481493196488;732;1.82;1.06;1.03;1.83;1.0;1.0;6.0;71.0;79.0;6.0;3184.0;2724.0;0.9997517099686618;0.9996775862394037;1.3327854924297688;0.016340151999428537;0.7884803722919337;0.6280372426082728;0.9997517099686614;0.9994221206532989;1.7843171868596115;0.02187599896163723;1.2308484159418007;1.189883014999731;0.9100165852783392
23214200531;0.8448222820516907;110.79784128471024;3342.0695496131807;3057.3617764314;1.6568294624995417;0.506562200758945;-0.2786157878280701;0.0090537735832252;56.7486034101648;2.5944901150544578e-05;1.4210854715202004e-14;0.0297461428857222;1.382129173529157e-16;102.81857142857145;0.0008722106005547;81.55595413739266;0.9999814900950744;0.9999819796132212;732;1.73;1.12;1.12;1.69;1.0;1.0;6.0;24.0;24.0;6.0;3272.0;2726.0;0.9999269246921805;0.9998148516399319;1.009967322098382;0.01238373498024372;0.6651192602729231;0.6323596510795879;0.9999269246921811;0.9813763876597682;10.129298018700206;0.12420059486565452;7.52616483437695;7.52616483437695;0.9101054486398018
23214200551;0.9562649022245115;112.57695028240896;3157.2787203084818;3183.1178311341164;1.653868840539868;0.4960603643947434;-0.2694148248513986;0.008878860983613;63.121173222338506;2.319646484186752e-05;1.4210854715202004e-14;0.0422875847414988;1.378938224682771e-16;103.0565;0.0005485407829192;81.54884145415909;0.9999767172931432;0.9999767172931432;732;1.4;1.04;1.05;1.38;1.0;1.0;9.0;58.0;54.0;9.0;3303.0;2753.0;0.9999058289260319;0.9998725967560657;0.8376606118967975;0.010271888563465004;0.4114714815679939;-0.1545623266815487;0.9999058289260296;0.9995977397082821;1.4884403466013505;0.01825213356878951;0.8595829855902404;-0.8232214765834139;0.9100391081671666
23214200571;1.2555458808260125;113.96746773496751;2806.4484850593144;2838.1812354637527;1.6196627809664246;0.4981048859594777;-0.2760497023239984;0.0088578462271627;70.33349570195718;3.562921312615215e-05;2.8421709430404014e-14;0.1282673116790513;3.1745794906779825e-16;89.52905263157892;0.0002777731337763;81.54244859073914;0.9999514765136992;0.9999514765136992;732;2.06;1.03;1.04;2.05;1.0;1.0;5.0;55.0;53.0;5.0;3367.0;2878.0;0.9998411220616382;0.9994141205828604;1.7962389222218484;0.022028268138441075;1.213341508655009;1.203593049515102;0.9998411220616389;0.9998225995540503;0.9884104673390267;0.012121422454454986;0.5359238213406017;0.2951948144361467;0.9100730082374003
23214200591;1.051202939559533;115.38020169929754;2931.3836542163235;2873.085925997599;1.6921105496456077;0.5110408599866171;-0.2778798133957363;0.0088640001178247;63.08142180971717;7.667532785851132e-05;1.4210854715202004e-14;0.1261662445296127;1.5674111383399242e-16;90.6645;0.0006077325051909;81.5376443989071;0.9999497632001856;0.9999508034262476;732;1.73;1.1;1.07;1.81;1.0;1.0;6.0;44.0;50.0;6.0;3339.0;3022.0;0.9998011194495457;0.9991699476409817;2.138664783472911;0.02622917057806954;1.5064590316653563;1.5039483874358208;0.9998011194495455;0.9968755420893519;4.149323669005644;0.05088844176937321;3.0956140336932734;3.0956140336932734;0.9103990867717109
23214200611;0.951644582521826;117.99730952968552;3308.995877780512;3224.703660574487;1.6611862027341169;0.5227389635422625;-0.27546510615645;0.0089012209332866;58.07494188894006;2.1992013892579316e-05;1.4210854715202004e-14;0.0302907454183573;1.4922389350960135e-16;95.23176470588236;0.0007260307922053;81.53352418836387;0.9999734742354208;0.9999735354251892;732;1.49;1.21;1.23;1.68;1.0;1.0;8.0;15.0;14.0;7.0;3103.0;2652.0;0.999893859538077;0.9994895984642724;1.6772172800852754;0.02057089150483012;1.196475096481484;1.1963003381746034;0.9998938595380779;0.9966027455230205;4.3271044823839695;0.053071476125418314;3.242783009241373;3.242783009241373;0.9105360129374002
